Time,Temperature,Gas,Humidity,Pressure,Altitude,PM1.0,PM2.5,PM10
1708126196.6521866,18.055,85697,43.0775136847399,1007.245130300341,50.1150275454696,1,2,2
1708126197.6637635,18.029609375,86049,43.09810356603021,1007.2071223389846,50.43300132313713,1,2,2
1708126198.6753328,18.003046875,86404,43.106841985281505,1007.1826939410379,50.63737389775167,1,2,2
1708126199.6868691,17.9782421875,87214,43.13336095662593,1007.164576782012,50.788948051937076,1,2,2
1708126200.6984942,17.955390625,87487,43.15424032519136,1007.1410405803904,50.98586300868752,1,2,2
1708126201.709979,17.9305859375,88411,43.17490195811015,1007.1194786993852,51.16626313889376,1,2,2
1708126202.7216058,17.9065625,88786,43.16634129446998,1007.0923066703087,51.39360571687291,1,2,2
1708126203.7331808,17.88390625,88975,43.20483296927608,1007.0604818692897,51.659883361524166,1,2,2
1708126204.7447402,17.8610546875,89450,43.231581647861915,1007.0248961538081,51.95763659143711,1,2,2
1708126205.7563202,17.835859375,90124,43.22875000800365,1006.9889262415637,52.258613135292606,1,2,2
1708126206.7676723,17.8096875,90415,43.231672645527006,1006.9616872546286,52.4865398655905,1,2,2
1708126207.7789865,17.7833203125,91203,43.24043705609098,1006.9272453833224,52.77474506978884,1,2,2
1708126208.790322,17.758125,90906,43.24347005591153,1006.8998785825689,53.00375267329563,1,2,2
1708126209.8021042,17.7317578125,91005,43.252235116471226,1006.882642534511,53.14798790500305,1,2,2
1708126210.8136885,17.7040234375,92106,43.278438439681835,1006.8700550463874,53.2533241764848,1,2,2
1708126211.82523,17.6786328125,92207,43.2873142574171,1006.8578507193263,53.355455047323126,1,2,2
1708126212.8367481,17.6524609375,92513,43.31369658285758,1006.8564120732433,53.36749430049504,1,2,2
1708126213.8474445,17.627265625,92923,43.310865710703,1006.8496834560558,53.4238026537557,1,2,2
1708126214.859826,17.602265625,93651,43.354978842295836,1006.8381104978363,53.52065153029134,1,2,2
1708126215.8714259,17.5770703125,93651,43.36974503071473,1006.8348179768742,53.5482053204395,1,2,2
1708126216.8830905,17.552265625,93966,43.384555925420194,1006.8321607211619,53.57044288316903,1,2,2
1708126217.8946512,17.52765625,94390,43.422859015286114,1006.8263796253833,53.618822839847326,1,2,2
1708126218.9063365,17.5040234375,94710,43.44954123165831,1006.823910988454,53.6394820623309,1,2,2
1708126219.917798,17.4786328125,94925,43.4701594628035,1006.8185695758792,53.6841827536302,1,2,2
1708126220.929243,17.4563671875,95032,43.50874074569927,1006.8183288999757,53.686196903120646,1,2,2
1708126221.9405909,17.42921875,93890,43.58201070603686,1006.8376297840227,53.52467442724942,1,2,2
1708126222.951863,17.3852734375,94419,43.63578963749556,1006.8484105774392,53.434454757658415,1,2,2
1708126223.963448,17.3434765625,95496,43.68982339807884,1006.8558118699807,53.37251708201615,1,2,2
1708126224.9747603,17.2940625,95769,43.71950288987356,1006.855921107229,53.371602933467756,1,2,2
1708126225.9860418,17.221015625,96044,43.71713773219193,1006.8535210823461,53.391687486253076,1,2,2
1708126226.9973185,17.1337109375,96099,43.75429931993277,1006.8535914988408,53.391098206892224,1,2,2
1708126228.0086238,17.04875,97045,43.791730871281636,1006.8523008401455,53.40189906978536,1,2,2
1708126229.020209,16.9661328125,97554,43.84706593011863,1006.8565268167852,53.36653407316882,1,2,2
1708126230.0316541,16.8878125,97440,43.97346616220173,1006.8574327669661,53.35895266377931,1,2,2
1708126231.0430207,16.8130078125,98240,44.04737373943744,1006.8606204977166,53.33227630499962,1,2,2
1708126232.054288,16.742890625,98645,44.16304116682521,1006.8559818738258,53.37109441010786,1,2,2
1708126233.0655558,16.6784375,98645,44.29708684193095,1006.8605808365252,53.33260820719501,1,2,2
1708126234.0767944,16.6016796875,98937,44.429821610749606,1006.8656577512862,53.290122450241505,1,2,2
1708126235.0880456,16.513984375,99466,44.52010179887241,1006.8751522724124,53.210668771675394,1,2,2
1708126236.099368,16.439375,99466,44.65321573227,1006.8819657632171,53.153651324314495,1,2,2
1708126237.1106005,16.352265625,100299,44.784986939907085,1006.8803315705367,53.167326737366196,1,2,2
1708126238.121878,16.25421875,100179,44.891949196055506,1006.8813778160611,53.1585714398711,1,2,2
1708126239.1331546,16.159296875,101025,44.99931687390468,1006.8737603869813,53.22231654789014,1,2,2
1708126240.144694,16.0692578125,100540,45.1013772241778,1006.8672273623772,53.27698731990261,1,2,2
1708126241.156233,15.9856640625,101025,45.22197497423795,1006.860908055073,53.32986989960249,1,2,2
1708126242.1677718,15.902265624999998,101331,45.3781971106643,1006.863458033173,53.308530594838594,1,2,2
1708126243.1792989,15.823359374999999,101948,45.51726803520566,1006.8630331705276,53.31208602369382,1,2,2
1708126244.19081,15.743281249999999,101824,45.63850004793324,1006.860663134083,53.331919505255726,1,2,2
1708126245.2022896,15.66046875,100964,45.74761438814714,1006.855505495668,53.37508096643906,1,2,2
1708126246.2137988,15.582929687499998,102134,45.910836788009014,1006.853804825882,53.38931298300963,1,2,2
1708126247.2252853,15.508710937499998,103014,46.03296533922653,1006.8592274946803,53.34393356995242,1,2,2
1708126248.2367926,15.439179687500001,102887,46.16165286027695,1006.8517226695116,53.40673748791903,1,2,2
1708126249.248324,15.377851562499998,102824,46.30922490653409,1006.8439117193111,53.47210360713957,1,2,2
1708126250.259984,15.317109375000001,103651,46.456972507156465,1006.8490448083427,53.429147185413136,1,2,2
1708126251.2715425,15.263398437500001,103268,46.58776473035232,1006.8536740085372,53.39040772580256,1,2,2
1708126252.2830248,15.196406249999999,103779,46.71112689601206,1006.8588243259868,53.34730746617285,1,2,2
1708126253.294293,15.1243359375,104037,46.827999393394826,1006.8659205162685,53.28792352713194,1,2,2
1708126254.305564,15.0473828125,104557,46.93839233065606,1006.863281785803,53.31000550662351,1,2,2
1708126255.317028,14.972578124999998,104819,47.061040679880804,1006.8641363072743,53.30285451511592,1,2,2
1708126256.3284967,14.890742187499999,105346,47.18891218287454,1006.8705800861785,53.24893044823323,1,2,2
1708126257.3398144,14.8091015625,105545,47.31089901944866,1006.8670348851202,53.27859804530991,1,2,2
1708126258.3511198,14.735859375,105545,47.4459128948558,1006.8806460809147,53.16469481907559,1,2,2
1708126259.3623703,14.666328125,106417,47.587440106850856,1006.8780475298585,53.1864403029168,1,2,2
1708126260.3738868,14.6040234375,105678,47.73591094210734,1006.8804200551135,53.166586271505274,1,2,2
1708126261.3850543,14.548945312499999,105678,47.86734475448232,1006.8774947570618,53.19106608354945,1,2,2
1708126262.396677,14.495234374999999,106484,48.00502848245317,1006.8819334146226,53.153922026851085,1,2,2
1708126263.4081843,14.437421874999998,106484,48.142319098902945,1006.8830603453837,53.14449154346119,1,2,2
1708126264.4197266,14.380390625,106688,48.27979435575645,1006.8837409634457,53.13879593829428,1,2,2
1708126265.4310558,14.321015625000001,107097,48.39903374164557,1006.8839886252473,53.13672343480035,1,2,2
1708126266.4423313,14.263789062499999,107372,48.54267720402912,1006.882607978065,53.148277083330576,1,2,2
1708126267.452953,14.2122265625,107234,48.681072912363284,1006.8904985354587,53.08224682637802,1,2,2
1708126268.4635055,14.164179687499999,107579,48.80792526351571,1006.890449931767,53.08265355355631,1,2,2
1708126269.4740565,14.118867187500001,107786,48.971385969578805,1006.891452016657,53.07426787362447,1,2,2
1708126270.4846368,14.0669140625,107856,49.14022489772057,1006.88840064306,53.09980250015187,1,2,2
1708126271.4951875,14.010664062499998,108274,49.29055603173188,1006.893689616034,53.05554314487793,1,2,2
1708126272.505,13.9555859375,108837,49.35647164746736,1006.8854891774404,53.124166401565105,1,2,2
1708126273.5165777,13.9048046875,108908,49.47736547879378,1006.8843233185851,53.13392262763635,1,2,2
1708126274.5280597,13.855585937499999,108979,49.610626559957936,1006.8737358039789,53.22252226703242,1,2,2
1708126275.539663,13.806953125,109121,49.73192921848954,1006.8812031487561,53.1600331079493,1,2,2
1708126276.5511842,13.757539062500001,109406,49.877457567072184,1006.8754063148625,53.20854285844593,1,2,2
1708126277.5621166,13.707929687499998,109692,49.986667281787106,1006.8744093046442,53.21688617997946,1,2,2
1708126278.5736423,13.661640625,109836,50.090267656690834,1006.8600391151856,53.33714156933764,1,2,2
1708126279.5851328,13.623359375,109764,50.22525769029329,1006.8622173792742,53.318912910557806,1,2,2
1708126280.596459,13.591914062499999,110125,50.34901671077004,1006.8550866086113,53.37858641147782,1,2,2
1708126281.607796,13.5591015625,110197,50.47876834099868,1006.8610960266163,53.328296872032254,1,2,2
1708126282.619104,13.525117187500001,110125,50.59629085154002,1006.8583392512181,53.351366790565336,1,2,2
1708126283.6305861,13.492890625000001,110488,50.69583077012039,1006.8601711297545,53.33603681325068,1,2,2
1708126284.6418896,13.46046875,110707,50.80148762454838,1006.8565496275919,53.36634318173653,1,2,2
1708126285.6531773,13.428046875,110415,50.907199923173714,1006.8563424348051,53.36807706738305,1,2,2
1708126286.6643984,13.3997265625,110634,51.031768583331896,1006.8594422579398,53.34213633524827,1,2,2
1708126287.675666,13.372773437500001,110927,51.168791830360696,1006.8596542471636,53.34036231521402,1,2,2
1708126288.6870255,13.3481640625,111222,51.263447436074614,1006.8534544844457,53.39224480979984,1,2,2
1708126289.6983094,13.324921875000001,111667,51.413314526647525,1006.8512050697129,53.411069021222694,1,2,2
1708126290.7095928,13.300703124999998,111222,51.56929480783289,1006.8422239838314,53.48622751486849,1,2,2
1708126291.720815,13.278437499999999,111592,51.701157411265264,1006.8364461496739,53.53457978481364,1,2,2
1708126292.7323735,13.252851562499998,111074,51.85107523003325,1006.8423059652196,53.485541448643026,1,2,2
1708126293.7439406,13.228046875,111296,51.98281421546123,1006.8494445849193,53.425801649631474,1,2,2
1708126294.7554882,13.2083203125,111222,52.145951043367305,1006.8563706906148,53.367840609602034,1,2,2
1708126295.7672744,13.188398437499998,111741,52.29078066241743,1006.8629740977381,53.312580369676574,1,2,2
1708126296.7785542,13.170234375,111741,52.38678383161087,1006.869043223493,53.261791492033886,1,2,2
1708126297.7902462,13.1516796875,112040,52.48893194628302,1006.8761779701459,53.20208538845636,1,2,2
1708126298.801752,13.135664062499998,112190,52.56685224617982,1006.8874784009168,53.10752005605712,1,2,2
1708126299.8132467,13.122187499999999,112265,52.64512180979044,1006.9080703645883,52.93520264989558,1,2,2
1708126300.824706,13.108515624999999,112265,52.64955871555647,1006.9129639487186,52.89425264158867,1,2,2
1708126301.8362648,13.0930859375,112416,52.72146075891871,1006.9286383525758,52.76308872512951,1,2,2
1708126302.848149,13.07453125,113099,52.78683961487347,1006.9391809718198,52.674868677572135,1,2,2
1708126303.8596337,13.053828124999999,112341,52.84581096030371,1006.9479028071555,52.6018854131037,1,2,2
1708126304.8710947,13.034296874999999,112567,52.89262663292673,1006.9670873910271,52.44135293398799,1,2,2
1708126305.8825233,13.01515625,113176,52.951824538362374,1006.983494035303,52.30406762150535,1,2,2
1708126306.893878,12.997968749999998,113714,53.011285453710904,1006.9996884814382,52.16855968821426,1,2,2
1708126307.9053674,12.978632812499999,113406,53.0519978977853,1007.0174776262269,52.01971005849048,1,2,2
1708126308.9166548,12.955781250000001,113559,53.13544113279568,1007.0226592814403,51.976353261618755,1,2,2
1708126309.9278975,12.933515624999998,113252,53.206653048566125,1007.0356323916964,51.86780331421997,1,2,2
1708126310.9392052,12.9094921875,113406,53.24681115192851,1007.0388841950414,51.84059466705047,1,2,2
1708126311.9505515,12.887812499999999,113406,53.31813500841235,1007.0511055757229,51.73833597207482,1,2,2
1708126312.9619427,12.868085937499998,113482,53.34650883790473,1007.0579923033566,51.68071381062047,1,2,2
1708126313.9733033,12.8501171875,113559,53.41833614230222,1007.0694714031798,51.58466737248078,1,2,2
1708126314.9845645,12.830390625,113791,53.47143222624915,1007.084892562248,51.45563884183148,1,2,2
1708126315.9957983,12.809492187499998,114569,53.54293240614809,1007.0949710796796,51.37131295172301,1,2,2
1708126317.007083,12.789765625000001,114726,53.60224195422007,1007.1120945971525,51.22804385756602,1,2,2
1708126318.0182986,12.769648437499999,114726,53.61823799443889,1007.1268661938091,51.10445440572823,1,2,2
1708126319.0295131,12.751093749999999,114101,53.67153302525058,1007.1356639069639,51.03084731572867,1,2,2
1708126320.0408018,12.734101562500001,114569,53.743597672483205,1007.1521485675933,50.8929278876192,1,2,2
1708126321.052223,12.715937499999999,114023,53.79697461381095,1007.1769507601798,50.68542301239554,1,2,2
1708126322.063654,12.696992187500001,114883,53.86264541487114,1007.1868076301893,50.60295771909114,1,2,2
1708126323.075,12.678437500000001,114648,53.9036204659258,1007.1990113834704,50.5008586583673,1,2,2
1708126324.0855305,12.658906250000001,114726,53.95686436408603,1007.2181450631401,50.340784452471475,1,2,2
1708126325.0960443,12.640351562500001,115199,53.99785745767083,1007.2337585769369,50.21016211747631,1,2,2
1708126326.1064456,12.6176953125,115517,54.07551159367908,1007.2511669623065,50.064525856880465,1,2,2
1708126327.1168647,12.5950390625,115279,54.11600488078976,1007.2685718725793,49.918920705910054,1,2,2
1708126328.1273236,12.5708203125,115517,54.18730359953341,1007.2765777224668,49.85194644073701,1,2,2
1708126329.1386313,12.547578125000001,115120,54.24634731235809,1007.2827710160415,49.80013571173289,1,2,2
1708126330.15018,12.524921875,115438,54.33029828477804,1007.3001659383793,49.65461781368396,1,2,2
1708126331.1615014,12.5051953125,115597,54.433280466278134,1007.3087165586774,49.583088013575534,1,2,2
1708126332.1727254,12.491132812499998,115279,54.555675216082044,1007.3231590593759,49.46227108974843,1,2,2
1708126333.1839333,12.481562499999999,115120,54.660076904563475,1007.3364482005663,49.35110368890794,1,2,2
1708126334.1954088,12.471796874999999,115279,54.727202377901534,1007.3477087714901,49.256906777862696,1,2,2
1708126335.206732,12.464960937499999,115279,54.81338656027381,1007.3518357895886,49.222383665741475,1,2,2
1708126336.2172654,12.462421875,114569,54.943728282040325,1007.3732647957158,49.04312872541167,1,2,2
1708126337.227794,12.461835937499998,114805,54.97477772288874,1007.3808357410454,48.97979804510283,1,2,2
1708126338.2383835,12.461835937499998,115120,55.03704300615539,1007.3876628631426,48.92268974933194,1,2,2
1708126339.2489526,12.462031249999999,115358,55.04952372923684,1007.3948109787466,48.862896705995524,1,2,2
1708126340.2594955,12.463984374999999,115438,55.09337662168603,1007.3997276866444,48.82176929294336,1,2,2
1708126341.2722833,12.467695312499998,115517,55.112544747848546,1007.4126537439563,48.71364582958161,1,2,2
1708126342.283873,12.471601562499998,115517,55.12550953766893,1007.4207804668113,48.64566825796221,1,2,2
1708126343.2954628,12.474335937500001,115597,55.150786526334755,1007.423567605468,48.62235479076695,1,2,2
1708126344.3069835,12.48,115199,55.17021326683737,1007.4243423586723,48.615874252914445,1,2,2
1708126345.3184865,12.486640625,114726,55.196001379925164,1007.4335493420092,48.5388613869686,1,2,2
1708126346.3304052,12.494257812499999,115917,55.19698562230755,1007.4392406919658,48.49125572384884,1,2,2
1708126347.3419032,12.497578125,114491,55.24728643250828,1007.4446975940683,48.44561131938992,1,2,2
1708126348.353337,12.504023437499999,114023,55.279296860046145,1007.4518766361746,48.38556233345623,1,2,2
1708126349.3646126,12.512812499999999,114179,55.25549167355464,1007.4594937336703,48.321849618861926,1,2,2
1708126350.3758743,12.522187500000001,114023,55.256704367574685,1007.4629528438882,48.29291624611828,1,2,2
1708126351.387407,12.527265624999998,114569,55.29477702440864,1007.4678847077173,48.25166431589234,1,2,2
1708126352.398681,12.5344921875,114023,55.27076747196013,1007.4746404557914,48.19515700974059,1,2,2
1708126353.4098785,12.546015624999999,114101,55.29096752461642,1007.4969929501335,48.00819555809522,1,2,2
1708126354.421058,12.5571484375,113946,55.26746366378654,1007.5118755213847,47.883716139806744,1,2,2
1708126355.432322,12.566523437499999,113868,55.262441232911485,1007.5221620534352,47.79767935529986,1,2,2
1708126356.4436278,12.578046874999998,114726,55.232755942246854,1007.5325652338489,47.71066764466379,1,2,2
1708126357.4549773,12.5903515625,114256,55.234348188927285,1007.5476664245051,47.58436329219595,1,2,2
1708126358.4662263,12.603242187500001,114569,55.2484871861372,1007.5603161791573,47.478563604550466,1,2,2
1708126359.4774415,12.61359375,115517,55.21241707323075,1007.570500018918,47.39338905295652,1,2,2
1708126360.4886565,12.621210937499999,115041,55.16353342365277,1007.5813114847207,47.30296599003256,1,2,2
1708126361.4998996,12.626484375,115837,55.12059020643526,1007.5916854991591,47.21620234554846,1,2,2
1708126362.5111194,12.6284375,116319,55.05853830527412,1007.6034315916543,47.117964123353175,1,2,2
1708126363.5223615,12.630585937500001,116806,55.033899744059134,1007.6120842646109,47.04559825002449,1,2,2
1708126364.5335596,12.633125,117297,55.00931473393584,1007.6230862226299,46.9535850632297,1,2,2
1708126365.5447667,12.633710937499998,116481,55.021846374639296,1007.6394144548514,46.81702789939598,1,2,2
1708126366.555969,12.63625,116319,54.99103553121488,1007.6452947817448,46.76784966706125,1,2,2
1708126367.5673661,12.63625,116400,54.97858153366748,1007.6538310596875,46.6964596515094,1,2,2
1708126368.5786738,12.638203125,116969,54.99751489789354,1007.67069924256,46.555390258683076,1,2,2
1708126369.589892,12.642890625,117133,54.973211570529315,1007.6801108482805,46.47668139618187,1,2,2
1708126370.601184,12.649140625000001,117297,55.00515418428783,1007.6886760402299,46.40505157377117,1,2,2
1708126371.6124144,12.657343749999999,117297,54.99998536592743,1007.7004513829664,46.30657639408324,1,2,2
1708126372.623785,12.6665234375,117051,55.00739823214525,1007.7172464918826,46.16612337955707,1,2,2
1708126373.6350434,12.6721875,118124,54.98944642045775,1007.7299707233923,46.05971528851372,1,2,2
1708126374.6462724,12.673945312499999,118207,54.9709920182613,1007.7431040601869,45.949887140620675,1,2,2
1708126375.6577942,12.670234375,118542,54.92693093067149,1007.7574928395085,45.829561625844676,1,2,2
1708126376.6690764,12.663984374999998,118375,54.89500131925935,1007.7694152876538,45.729861747565174,1,2,2
1708126377.680434,12.654609375,118542,54.91869091512445,1007.7744933769268,45.68739719510548,1,2,2
1708126378.6917636,12.642890625,118710,54.89228253581712,1007.7910839226134,45.54866313055521,1,2,2
1708126379.7029703,12.629023437499999,119472,54.84693396422742,1007.80072713419,45.46802516579766,1,2,2
1708126380.7134943,12.6165234375,118710,54.832880356048484,1007.8143237587044,45.354329237432935,1,2,2
1708126381.724014,12.6020703125,119387,54.80613496378567,1007.8178797225306,45.324594223260895,1,2,2
1708126382.7345405,12.586640625000001,119132,54.81659154170063,1007.8369005611041,45.165543174697696,1,2,2
1708126383.7450545,12.563398437499998,119387,54.826043479712,1007.8481968635757,45.071085358591986,1,2,2
1708126384.7555327,12.532929687500001,119643,54.84700947755541,1007.859557944043,44.97608674420437,1,2,2
1708126385.7668755,12.503046874999999,120677,54.911613486817274,1007.875291069894,44.84453157272351,1,2,2
1708126386.7782762,12.478437499999998,120417,54.95201491457578,1007.8945691133525,44.68333724488126,1,2,2
1708126387.7887902,12.4536328125,120330,54.992398478635664,1007.9118150813447,44.53913633360422,1,2,2
1708126388.7993271,12.4253125,120851,54.98875130489516,1007.933516238772,44.35768651741859,1,2,2
1708126389.8098912,12.4008984375,121465,54.99183372527692,1007.9479825713662,44.23673097546346,1,2,2
1708126390.820438,12.3774609375,121465,55.03862670605877,1007.9640511903916,44.102380083631395,1,2,2
1708126391.8310058,12.353046875,121730,55.04170984636708,1007.9750970995124,44.010025440258595,1,2,2
1708126392.8420725,12.329023437499998,121377,55.094665967035255,1007.9833690671849,43.940864207030685,1,2,2
1708126393.8536258,12.305585937499998,121377,55.147710538037735,1007.9960143896226,43.835138606843856,1,2,2
1708126394.865124,12.286054687499998,121907,55.2137359492514,1008.0133750226223,43.68999076797994,1,2,2
1708126395.8766484,12.267499999999998,120851,55.27367412133716,1008.0152761926071,43.67409569204871,1,2,2
1708126396.8884697,12.251484375,121201,55.33395738011809,1008.0350022816835,43.509173584729375,1,2,2
1708126397.8999705,12.238203124999998,121201,55.41332643363555,1008.0387494614815,43.477845176940235,1,2,2
1708126398.9115093,12.229218750000001,121465,55.43088153758744,1008.0615073486879,43.28757921164283,1,2,2
1708126399.9229407,12.2200390625,120939,55.542030546905494,1008.0771182351747,43.157067332811046,1,2,2
1708126400.934252,12.213789062499998,121465,55.59741385186196,1008.0873108450049,43.07185481941394,1,2,2
1708126401.9456983,12.208124999999999,120851,55.67162869635312,1008.0899362395172,43.049906043078835,1,2,2
1708126402.957004,12.2024609375,120851,55.72087606350006,1008.099385998721,42.970904717985064,1,2,2
1708126403.9682384,12.196796875,120939,55.688901253232146,1008.0985987125205,42.977486519209656,1,2,2
1708126404.9794989,12.190156250000001,122085,55.850542213423466,1008.0944986380737,43.011763670219196,1,2,2
1708126405.9907508,12.185078125,121730,55.874894800985444,1008.0878506706554,43.06734177486483,1,2,2
1708126407.002005,12.176679687499998,121201,55.967628275931666,1008.0740343619684,43.18284934472718,1,2,2
1708126408.0129895,12.1684765625,121818,55.94779216148147,1008.0673636007625,43.23861892639406,1,2,2
1708126409.0243723,12.149335937499998,121553,56.045419050203044,1008.0563473201499,43.330719019087,1,2,2
1708126410.0357091,12.121015624999998,122801,56.06676719143188,1008.0336400514872,43.520562574044966,1,2,2
1708126411.0470283,12.088984374999999,122891,56.10015443801412,1008.0235903476477,43.604583978440196,1,2,2
1708126412.0583,12.057539062499998,123252,56.11483998504277,1008.0127953603529,43.69483714418398,1,2,2
1708126413.0695696,12.026289062499998,123982,56.09199041180531,1007.9937900596876,43.853735810215014,1,2,2
