Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1714168968.11,0,0,41.6,0.0,0.0,0.4,22.270078124999998,46.37402664191602,1006.9834037435437,52.3048231832159,14613.8
1714168973.07,0,0,41.6,0.0,0.0,0.4,22.536953125000004,45.90774846708415,1006.9914195574495,52.23775020141254,25273.4
1714168978.11,0,0,34.0,0.0,0.0,1.0,22.765546875000002,45.47276517000738,1006.9800424580651,52.332949415280794,34977.0
1714168983.04,0,0,34.4,0.0,0.0,1.0,22.765546875000002,45.47276517000738,1006.9800424580651,52.332949415280794,34977.0
1714168988.1,0,0,38.6,0.0,0.0,0.4,22.9781640625,45.73419093911679,1006.9843358769419,52.29702359126459,43172.2
1714168993.08,0,0,35.4,0.0,0.0,0.4,23.178867187500003,46.450733655830774,1007.0020212641788,52.14904030723884,50632.6
1714168998.1,0,0,36.2,0.0,0.0,0.0,23.3594921875,46.744017821943444,1007.0131046593044,52.05630046764138,58194.6
1714169003.06,0,0,36.2,0.0,0.0,0.0,23.525234375000004,46.38829140991821,1007.0141584655237,52.04748281710026,66078.2
1714169008.18,0,0,35.0,0.0,0.0,0.0,23.6779296875,45.41706629105039,1007.0175154879373,52.01939350011063,73636.0
1714169013.07,0,0,37.8,0.0,0.0,0.0,23.826328124999996,44.601133278565094,1007.0398032848949,51.832904530901224,79913.4
1714169018.1,0,0,36.6,0.0,0.0,0.0,23.973007812499997,45.00938086844832,1007.0506005081376,51.74256199186582,82510.0
1714169023.09,0,0,38.2,0.0,0.0,0.0,24.1304296875,47.243517399035035,1007.0338349694941,51.882842840006006,83426.2
1714169028.1,0,0,42.6,0.0,0.0,0.0,24.268828125,49.87660628642125,1007.0347500872309,51.87518582044445,85587.2
1714169033.07,0,0,37.6,0.0,0.0,0.0,24.403476562500003,51.29085387192017,1007.0529542260268,51.72286832755579,89818.8
1714169038.11,0,0,42.6,0.0,0.0,0.0,24.5353515625,51.533365241125594,1007.0903566151367,51.40992203220289,93907.6
1714169043.08,0,0,42.6,0.0,0.0,0.0,24.565664062499998,50.78047185671827,1007.099994247121,51.329284940080825,100437.6
1714169048.1,0,0,36.4,0.0,0.0,0.0,24.5453125,48.48635229006654,1007.0743379459042,51.543949083594654,109423.2
1714169053.06,0,0,36.4,0.0,0.0,0.0,24.523125,46.833313029401225,1007.061065218707,51.65500252296306,115094.8
1714169058.15,0,0,40.8,0.0,0.0,0.0,24.564570312500003,46.32633484012243,1007.0496106759532,51.75084464071106,117972.0
1714169063.09,0,0,40.4,0.0,0.0,0.0,24.5089453125,45.812266185545816,1007.0022024194662,52.14752490958781,125345.6
1714169068.1,0,0,44.2,0.0,0.0,0.0,24.457539062499997,44.87200625252563,1006.9828170597635,52.30973230993097,129795.0
1714169073.08,0,0,39.0,0.0,0.0,0.0,24.433437500000004,44.388088418153366,1006.9799819524542,52.333455544218076,134180.8
1714169078.1,0,0,39.6,0.0,0.0,1.0,24.3209765625,44.14983257637747,1006.951497025639,52.571809662305746,138611.4
1714169083.11,0,0,42.0,0.0,0.0,1.0,24.309296874999998,43.737352308126574,1006.9528332986911,52.56062793344363,142582.0
1714169088.11,0,0,40.4,0.0,0.0,1.0,24.381328125000003,43.723408844780735,1006.9685599920913,52.429030655274744,142895.2
1714169093.07,0,0,41.8,0.0,0.0,1.0,24.4979296875,44.2595166953634,1006.9867894248295,52.276493414950345,141399.2
1714169098.08,0,0,37.6,0.0,0.0,1.0,24.61890625,45.055176670461094,1007.008173925741,52.097558008443706,140548.0
1714169103.08,0,0,37.6,0.0,0.0,1.0,24.73453125,46.60326332120547,1007.0378479101801,51.849265992964696,137696.2
1714169108.12,0,0,37.8,0.0,0.0,1.0,24.8069140625,47.228608000676886,1007.0761732961737,51.52859312648627,142545.2
1714169113.1,0,0,38.6,0.0,0.0,0.4,24.881249999999998,47.03631023247847,1007.1102674507181,51.243331248595666,145349.6
1714169118.08,0,0,35.4,0.0,0.0,0.4,25.014921875,47.526788998455245,1007.1167931759217,51.18873214905082,142510.8
1714169123.07,0,0,42.0,0.0,0.0,0.0,25.014921875,47.526788998455245,1007.1167931759217,51.18873214905082,142510.8
1714169128.08,0,0,44.4,0.0,0.0,0.0,25.104374999999997,48.81054242583652,1007.1083044293406,51.25975530891598,143060.4
1714169133.11,0,0,38.8,0.0,0.0,0.0,25.1171875,47.375787558247666,1007.0923374693102,51.393348063645,152192.8
1714169138.08,0,0,38.6,0.0,0.0,0.0,25.234296875,46.78140761792505,1007.0735685886536,51.55038620878302,150636.4
1714169143.14,0,0,37.4,0.0,0.0,0.0,25.317851562500003,46.72500465359324,1007.0477647041922,51.766289830704196,153604.6
1714169148.08,0,0,41.0,0.0,0.0,0.0,25.4064453125,46.33783087960701,1007.0385213298216,51.84363096030063,154407.8
1714169153.09,0,0,41.0,0.0,0.0,0.0,25.529765625,46.45190136127479,1007.0234630297746,51.96962817566803,155267.6
1714169158.13,0,0,39.2,0.0,0.0,0.0,25.65078125,46.85134488809756,1007.0243795039436,51.96195967219636,153322.4
1714169163.11,0,0,44.4,0.0,0.2,0.2,25.7204296875,47.360071357464385,1007.0330850764515,51.88911752118158,155006.2
1714169168.08,0,0,36.6,0.0,0.2,0.2,25.7187890625,46.456303225356024,1007.0639991408473,51.63045428923452,161313.2
1714169173.1,0,0,41.6,0.0,0.6,0.6,25.7441015625,46.055450777817455,1007.0853321768442,51.45196075214155,160326.8
