Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1714175142.08,0,0,33.6,0.0,1.0,1.0,21.1760546875,43.606540545515415,1005.3737898086413,65.78217082809587,295590.8
1714175147.11,0,0,30.6,0.0,1.0,1.0,21.164179687500003,43.59662873320381,1005.3779297548715,65.74748451725529,296922.6
1714175152.06,0,0,39.4,0.0,1.0,1.0,21.164179687500003,43.59662873320381,1005.3779297548715,65.74748451725529,296922.6
1714175157.11,0,0,37.0,0.0,0.4,1.0,21.14609375,43.55290637194335,1005.376302173872,65.76112111014794,297458.2
1714175162.08,0,0,39.0,0.0,0.4,1.0,21.118789062499996,43.50694502202441,1005.3753891898801,65.76877048204366,297242.8
1714175167.12,0,0,39.0,0.0,0.0,1.0,21.102421874999997,43.48305546526376,1005.3760927553722,65.76287571275667,296227.8
1714175172.08,0,0,30.4,0.0,0.0,1.0,21.097265625,43.488611919156554,1005.3882377916403,65.66111984260438,297404.6
1714175177.1,0,0,31.6,0.0,0.0,0.4,21.1096875,43.51083666951937,1005.3853210434625,65.68555732539016,298806.4
1714175182.08,0,0,30.6,0.0,0.0,0.4,21.11484375,43.52612443627735,1005.3843759737443,65.6934755557136,296707.8
1714175187.11,0,0,34.0,0.0,0.0,0.4,21.114453125,43.5309859063732,1005.3718402649683,65.79850500806887,294690.2
1714175192.08,0,0,30.8,0.0,0.0,0.4,21.1120703125,43.51845856155286,1005.3691868281912,65.8207367540318,294849.0
1714175197.11,0,0,32.6,0.0,0.0,0.6,21.109140625,43.575776038158764,1005.379405073502,65.73512366705566,295588.6
1714175202.08,0,0,33.6,0.0,0.0,0.6,21.1022265625,43.668251445614146,1005.373979983527,65.78057758629102,295961.4
1714175207.11,0,0,29.8,0.0,0.0,0.0,21.093867187500003,43.738514816935115,1005.3662877823687,65.84502640960673,296387.6
1714175212.1,0,0,34.4,0.0,0.0,0.0,21.0865234375,43.75242752719174,1005.3695820155026,65.8174257123743,296868.0
1714175217.16,0,0,34.4,0.0,0.0,0.0,21.079843750000002,43.73571974863167,1005.3688595672608,65.8234787644691,296547.0
1714175222.07,0,0,39.6,0.0,0.0,0.0,21.0797265625,43.74921335351838,1005.371927318439,65.79777564607068,295429.6
1714175227.1,0,0,33.0,0.0,0.0,0.0,21.074609375,43.81250144811907,1005.3888292462176,65.65616447695021,297512.2
