Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1714170381.68,0,0,33.0,0.0,0.0,0.0,29.904414062500003,38.45195851929593,1006.7617468963326,54.16042953307304,145914.6
1714170386.57,0,0,29.6,0.0,0.0,0.0,29.904414062500003,38.45195851929593,1006.7617468963326,54.16042953307304,145914.6
1714170391.63,0,0,25.2,0.0,0.0,0.0,25.3502734375,43.18391420544749,1003.9760591324873,77.50093639558682,36109.8
1714170396.61,0,0,25.2,0.0,0.0,0.0,23.6154296875,42.22719465496039,1002.7542113396606,87.75346118162452,67359.8
1714170401.63,0,0,33.4,0.0,0.0,0.0,23.375742187500002,41.60237617579112,1002.4798621259224,90.05712741976087,90745.6
1714170406.66,0,0,28.0,0.0,0.0,0.0,23.476015624999995,41.34476700627388,1002.4172132595706,90.58326420549452,108150.0
1714170411.63,0,0,30.6,0.0,0.0,0.0,23.633671875,41.18112712634441,1002.3957095336127,90.76386359969328,125340.4
1714170416.6,0,0,29.4,0.0,0.0,0.0,23.799375,40.7604570698186,1002.4141966333376,90.60859916162181,139546.0
1714170421.63,0,0,33.6,0.0,0.0,0.0,23.964375,40.353883989495884,1002.4100621911424,90.64332231081946,151461.2
1714170426.65,0,0,26.6,0.0,0.0,0.0,24.128320312499998,39.886620864395624,1002.3896499506894,90.81475576650931,162336.6
1714170431.63,0,0,29.8,0.0,0.0,0.0,24.2612109375,39.38717745602008,1002.395529006747,90.76537980804319,171826.6
1714170436.6,0,0,31.2,0.0,0.0,0.0,24.37234375,38.95268272660189,1002.3968629102843,90.7541768272281,180163.6
1714170441.63,0,0,31.2,0.0,0.0,0.0,24.4921875,38.65042543587924,1002.4008085433427,90.72103912304439,184816.4
1714170446.66,0,0,31.0,0.0,0.0,0.0,24.625507812499997,38.37990074192803,1002.3940692431619,90.77763974002974,188789.0
1714170451.65,0,0,31.8,0.0,0.0,1.0,24.7719140625,38.13374176530241,1002.3785489076741,90.90798992209321,192693.2
1714170456.61,0,0,29.0,0.0,0.0,1.0,24.921835937500003,37.89419173901207,1002.3676703504887,90.99935634111826,197773.0
1714170461.6,0,0,27.0,0.0,0.0,1.0,25.067109375,37.61281062855636,1002.3632675214928,91.03633484735394,202454.4
1714170466.63,0,0,27.8,0.0,0.0,1.0,25.19109375,37.341523037921675,1002.3634670728595,91.03465881815694,206033.0
1714170471.61,0,0,27.8,0.0,0.0,1.0,25.3033203125,37.08008506464588,1002.3645824640437,91.0252908460766,209085.6
1714170476.63,0,0,30.2,0.0,0.0,1.0,25.424140625,36.822235921381875,1002.377185658929,90.91943945570289,210984.0
1714170481.61,0,0,32.6,0.0,0.0,1.0,25.55484375,36.56335184350998,1002.3850871697135,90.8530769955773,212734.6
1714170486.63,0,0,32.2,0.0,0.0,1.0,25.6986328125,36.32853061161507,1002.3874243576502,90.83344777571973,213616.6
1714170491.6,0,0,32.2,0.0,0.0,1.0,25.846875,36.07674046360882,1002.3809433596465,90.8878796103895,215540.2
1714170496.67,0,0,29.8,0.0,0.0,1.0,26.01203125,35.85282034841502,1002.3875370785108,90.83250105620807,215712.8
1714170501.61,0,0,34.8,0.0,0.0,1.0,26.177656250000002,35.643285464979776,1002.3892788937188,90.81787213940007,218172.4
1714170506.63,0,0,35.2,0.0,0.0,1.0,26.330742187500004,35.40921393391821,1002.3834442546244,90.86687535940708,219330.2
1714170511.61,0,0,32.2,0.0,0.0,1.0,26.457578124999998,35.15875423159994,1002.3611523027117,91.05410038068021,221725.2
1714170516.63,0,0,31.0,0.0,0.4,1.0,26.5558984375,34.88123451419335,1002.3502460644202,91.14570056434897,224784.6
1714170521.57,0,0,35.4,0.0,0.4,1.0,26.5558984375,34.88123451419335,1002.3502460644202,91.14570056434897,224784.6
1714170526.66,0,0,32.4,0.0,0.4,0.4,26.653828125,34.549174615962315,1002.3266644051046,91.34376257221786,224733.4
1714170531.62,0,0,34.4,0.0,0.4,0.4,26.7651171875,34.22249691558559,1002.3500026574911,91.14774511618691,225122.4
1714170536.63,0,0,30.2,0.0,1.0,1.0,26.891328125,33.966527591201945,1002.3782251814912,90.91070882242335,226418.8
1714170541.59,0,0,30.2,0.0,1.0,1.0,27.024843750000002,33.75112910622266,1002.3597576990711,91.06581354648816,226200.0
1714170546.67,0,0,31.0,0.0,0.6,0.6,27.163320312499998,33.56662997596507,1002.3507223050459,91.1417004375717,226206.0
1714170551.61,0,0,34.2,0.0,0.6,0.6,27.264726562499998,33.295245935777096,1002.3490212771643,91.15598733555893,228935.2
1714170556.64,0,0,30.2,0.0,0.0,0.0,27.38765625,33.08533980508644,1002.3438079390631,91.199773871078,227295.0
1714170561.6,0,0,30.8,0.0,0.0,0.0,27.485234374999997,32.905707703014784,1002.3375282080984,91.25251713562461,227985.2
1714170566.63,0,0,29.2,0.0,0.0,0.0,27.571523437499998,32.72748656550487,1002.323551520929,91.36990813132653,226885.6
1714170571.6,0,0,29.2,0.0,0.0,0.0,27.6589453125,32.55993374350347,1002.2966981155114,91.59545483670577,224630.2
1714170576.64,0,0,33.4,0.0,0.0,0.0,27.7255859375,32.44369348416677,1002.2802955006134,91.73322589862805,225245.4
1714170581.6,0,0,30.8,0.0,0.0,0.0,27.741835937500003,32.31941652025832,1002.2792051198882,91.74238429887579,226354.8
1714170586.63,0,0,29.6,0.0,0.0,0.0,27.7431640625,32.23881868839825,1002.2819933672594,91.71896485197739,227732.0
1714170591.59,0,0,29.6,0.0,0.0,0.0,27.75515625,32.167307719311296,1002.2764922997114,91.76517046124536,228841.2
